bugtest,angle,count,time,delta,change,struggling,halfrep
2,214.3815498648863,3.0,28.194307804107666,neutral,False,False,False
2,191.43181903356844,3.0,28.258645057678223,increasing,False,False,False
2,216.91037440321256,3.0,28.32628107070923,neutral,False,False,False
2,232.19992247224488,3.0,28.39167594909668,neutral,False,False,False
2,176.24928714241867,3.0,28.458863019943237,neutral,False,False,False
2,198.4157113669937,3.0,28.52504301071167,increasing,False,False,False
2,204.2973868458836,3.0,28.594560146331787,neutral,False,False,False
2,173.55078124868697,3.0,28.659504890441895,neutral,False,False,False
2,201.5810219280112,3.0,28.727320909500122,increasing,False,False,False
2,175.49564796784455,3.0,28.793721914291382,neutral,False,False,False
2,180.17299745988714,3.0,28.86040210723877,neutral,False,False,False
2,174.2333176452036,3.0,28.926530838012695,neutral,False,False,False
2,170.27341058090028,3.0,28.993895053863525,neutral,False,False,False
2,180.29086511567556,3.0,29.060415029525757,neutral,False,False,False
2,181.44542555405184,3.0,29.126287937164307,neutral,False,False,False
2,196.5152852304891,3.0,29.193773984909058,neutral,False,False,False
2,193.28511297651715,3.0,29.26083517074585,neutral,False,False,False
2,206.98574942885128,3.0,29.327098846435547,neutral,False,False,False
2,209.19254266025226,3.0,29.393272161483765,neutral,False,False,False
1,209.98106625453033,3.0,29.460231065750122,neutral,False,False,False
NaN,210.8546029225839,3.0,29.525413036346436,neutral,False,False,False
NaN,210.750796772497,3.0,29.593869924545288,neutral,False,False,False
NaN,217.05476836327063,3.0,29.65995192527771,neutral,False,False,False
NaN,227.99034497516539,3.0,29.7270028591156,neutral,False,False,False
NaN,238.50995522012857,3.0,29.7944278717041,neutral,False,False,False
NaN,249.39723896346138,3.0,29.860378980636597,increasing,False,False,False
NaN,261.6810326627002,3.0,29.92656898498535,increasing,False,False,False
NaN,273.0334030386354,3.0,29.99314594268799,increasing,False,False,False
NaN,284.3103779431708,3.0,30.06067991256714,increasing,False,False,False
NaN,292.0623517230483,3.0,30.126864910125732,increasing,False,False,False
